date,pair,prediction,amount,price,quantity,is_reversed,profit,from_currency,to_currency,received,accuracy
2025-01-17,GBP_USD,SELL,5.5418482005546765e-06,1.2163,,False,,USD,GBP,4.556316863072167e-06,0.6666666666666666
2025-01-17,CNY_GBP,BUY,2.9890602372514943,0.1122,,False,,CNY,GBP,0.3353725586196176,0.5
2025-01-20,CNY_USD,BUY,26.701739030749913,0.1369,,False,,CNY,USD,3.6554680733096623,0.8461538461538461
2025-01-20,GBP_CNY,BUY,0.8895744207842625,8.9997,,False,,GBP,CNY,8.005902914732127,0.6153846153846154
2025-01-20,GBP_USD,BUY,0.8895744207842625,1.2323,,False,,GBP,USD,1.0962225587324466,0.6153846153846154
2025-01-21,CNY_USD,SELL,2.3758480869451546,0.1375,,False,,USD,CNY,17.278895177782942,0.8571428571428571
2025-01-21,GBP_CNY,SELL,4.994207971614983,8.985,,False,,CNY,GBP,0.5558383941697255,0.5714285714285714
2025-01-21,GBP_USD,SELL,1.0987257537552964,1.2354,,False,,USD,GBP,0.889368426222516,0.6428571428571429
2025-01-21,CNY_GBP,BUY,2.99652478296899,0.1113,,False,,CNY,GBP,0.3335132083444486,0.5
2025-01-22,CNY_USD,SELL,0.6385611665949291,0.1375,,False,,USD,CNY,4.6440812115994845,0.8666666666666667
2025-01-22,GBP_CNY,SELL,7.980133164933638,8.9587,,False,,CNY,GBP,0.8907691032106932,0.6
2025-01-22,GBP_USD,SELL,0.3192805832974645,1.2316,,False,,USD,GBP,0.2592404866007344,0.6666666666666666
2025-01-22,CNY_GBP,BUY,2.992549936850114,0.1116,,False,,CNY,GBP,0.3339685729524727,0.5333333333333333
2025-01-23,CNY_USD,SELL,0.1596402916487322,0.1372,,False,,USD,CNY,1.1635589770315764,0.875
2025-01-23,GBP_CNY,SELL,5.002603565294337,9.0031,,False,,CNY,GBP,0.5556534488447687,0.5625
2025-01-23,GBP_USD,SELL,0.0798201458243661,1.2352,,False,,USD,GBP,0.0646212320469285,0.625
2025-01-23,CNY_GBP,BUY,3.001562139176602,0.1111,,False,,CNY,GBP,0.3334735536625205,0.5
2025-01-24,CNY_USD,SELL,0.039910072912183,0.138,,False,,USD,CNY,0.2892034268998772,0.8235294117647058
2025-01-24,GBP_CNY,SELL,3.0107458047434044,9.0436,,False,,CNY,GBP,0.332914525713588,0.5294117647058824
2025-01-24,GBP_USD,SELL,0.0199550364560915,1.2479,,False,,USD,GBP,0.015990893866569,0.5882352941176471
2025-01-27,CNY_USD,SELL,0.0099775182280457,0.1379,,False,,USD,CNY,0.0723532866428264,0.8333333333333334
2025-01-27,GBP_CNY,SELL,3.015153137519684,9.062,,False,,CNY,GBP,0.332724910342053,0.5
2025-01-27,GBP_USD,SELL,0.0049887591140228,1.2496,,False,,USD,GBP,0.0039922848223614,0.5555555555555556
2025-01-28,CNY_USD,SELL,0.0024943795570114,0.1379,,False,,USD,CNY,0.0180883216607066,0.8421052631578947
2025-01-28,GBP_CNY,SELL,3.00523095233359,9.0222,,False,,CNY,GBP,0.3330929210540211,0.5263157894736842
2025-01-28,GBP_USD,SELL,0.0012471897785057,1.2441,,False,,USD,GBP,0.0010024835451376,0.5789473684210527
